@relation cycleaccident-weka.filters.unsupervised.attribute.NumericToNominal-Rfirst-last

@attribute year {2011,2012,2013,2014,2015}
@attribute location {notatjunction,atjunction}
@attribute settlement {urban,village,rural}
@attribute time {nighttime,daytime}
@attribute road {straightandflat,curvedandinclined}
@attribute partner {car,hgv,bus,motorcycle,pickup,bicycle,other}
@attribute surface {tarredwithpotholes,untarred,tarredandgood}
@attribute day {weekend,weekday}
@attribute weather {clear,other}
@attribute shoulder {good,poor,noshoulder}
@attribute separation {median,nomedian}
@attribute control {signage,none}
@attribute collision {sideswipe,rightangle,parkedvehicle,hitpedestrian,rearend,hitobjectoffrd,other,animal,headon,ranoffroad}
@attribute accident {fatal,hospitalized,injured,damage}

@data
2015,notatjunction,village,daytime,straightandflat,motorcycle,tarredandgood,weekday,clear,noshoulder,nomedian,none,rearend,hospitalized
2015,notatjunction,urban,nighttime,straightandflat,motorcycle,tarredandgood,weekday,clear,noshoulder,nomedian,none,rearend,hospitalized
2015,notatjunction,village,daytime,straightandflat,motorcycle,untarred,weekend,other,noshoulder,nomedian,signage,hitobjectoffrd,hospitalized
2015,notatjunction,urban,nighttime,straightandflat,motorcycle,untarred,weekend,other,noshoulder,nomedian,signage,hitobjectoffrd,hospitalized
2015,notatjunction,village,daytime,straightandflat,motorcycle,untarred,weekend,other,noshoulder,nomedian,signage,hitobjectoffrd,hospitalized
2015,notatjunction,urban,nighttime,straightandflat,motorcycle,untarred,weekend,other,noshoulder,nomedian,signage,hitobjectoffrd,hospitalized
2015,notatjunction,village,daytime,straightandflat,motorcycle,untarred,weekend,other,noshoulder,nomedian,signage,hitobjectoffrd,hospitalized
2015,notatjunction,urban,nighttime,straightandflat,motorcycle,untarred,weekend,other,noshoulder,nomedian,signage,hitobjectoffrd,hospitalized
2015,notatjunction,village,daytime,straightandflat,motorcycle,untarred,weekend,other,noshoulder,nomedian,signage,hitobjectoffrd,hospitalized
2015,notatjunction,urban,nighttime,straightandflat,motorcycle,untarred,weekend,other,noshoulder,nomedian,signage,hitobjectoffrd,hospitalized
2015,notatjunction,village,daytime,straightandflat,motorcycle,untarred,weekend,other,noshoulder,nomedian,signage,hitobjectoffrd,hospitalized
2015,notatjunction,urban,nighttime,straightandflat,motorcycle,untarred,weekend,other,noshoulder,nomedian,signage,hitobjectoffrd,hospitalized
2015,notatjunction,village,daytime,straightandflat,motorcycle,untarred,weekend,other,noshoulder,nomedian,signage,hitobjectoffrd,hospitalized
2015,notatjunction,urban,nighttime,straightandflat,motorcycle,untarred,weekend,other,noshoulder,nomedian,signage,hitobjectoffrd,hospitalized
2015,notatjunction,village,daytime,straightandflat,motorcycle,untarred,weekend,other,noshoulder,nomedian,signage,hitobjectoffrd,hospitalized
2015,notatjunction,urban,nighttime,straightandflat,motorcycle,untarred,weekend,other,noshoulder,nomedian,signage,hitobjectoffrd,hospitalized
2015,notatjunction,village,daytime,straightandflat,motorcycle,untarred,weekend,other,noshoulder,nomedian,signage,hitobjectoffrd,hospitalized
2015,notatjunction,urban,nighttime,straightandflat,motorcycle,untarred,weekend,other,noshoulder,nomedian,signage,hitobjectoffrd,hospitalized
2015,notatjunction,village,daytime,straightandflat,motorcycle,untarred,weekend,other,noshoulder,nomedian,signage,hitobjectoffrd,hospitalized
2015,notatjunction,urban,nighttime,straightandflat,motorcycle,untarred,weekend,other,noshoulder,nomedian,signage,hitobjectoffrd,hospitalized
2015,notatjunction,village,daytime,straightandflat,motorcycle,untarred,weekend,other,noshoulder,nomedian,signage,hitobjectoffrd,hospitalized
2015,notatjunction,urban,nighttime,straightandflat,motorcycle,untarred,weekend,other,noshoulder,nomedian,signage,hitobjectoffrd,hospitalized
2015,notatjunction,village,daytime,straightandflat,motorcycle,untarred,weekend,other,noshoulder,nomedian,signage,hitobjectoffrd,hospitalized
2015,notatjunction,urban,nighttime,straightandflat,motorcycle,untarred,weekend,other,noshoulder,nomedian,signage,hitobjectoffrd,hospitalized
2015,notatjunction,village,daytime,straightandflat,motorcycle,untarred,weekend,other,noshoulder,nomedian,signage,hitobjectoffrd,hospitalized
2015,notatjunction,urban,nighttime,straightandflat,motorcycle,untarred,weekend,other,noshoulder,nomedian,signage,hitobjectoffrd,hospitalized
2015,notatjunction,village,daytime,straightandflat,motorcycle,untarred,weekend,other,noshoulder,nomedian,signage,hitobjectoffrd,hospitalized
2015,notatjunction,urban,nighttime,straightandflat,motorcycle,untarred,weekend,other,noshoulder,nomedian,signage,hitobjectoffrd,hospitalized
2015,notatjunction,village,daytime,straightandflat,motorcycle,untarred,weekend,other,noshoulder,nomedian,signage,hitobjectoffrd,hospitalized
2015,notatjunction,urban,nighttime,straightandflat,motorcycle,untarred,weekend,other,noshoulder,nomedian,signage,hitobjectoffrd,hospitalized
2015,notatjunction,village,daytime,straightandflat,motorcycle,untarred,weekend,other,noshoulder,nomedian,signage,hitobjectoffrd,hospitalized
2015,notatjunction,urban,nighttime,straightandflat,motorcycle,untarred,weekend,other,noshoulder,nomedian,signage,hitobjectoffrd,hospitalized
2015,notatjunction,village,daytime,straightandflat,motorcycle,untarred,weekend,other,noshoulder,nomedian,signage,hitobjectoffrd,hospitalized
2015,notatjunction,urban,nighttime,straightandflat,motorcycle,untarred,weekend,other,noshoulder,nomedian,signage,hitobjectoffrd,hospitalized
2015,notatjunction,village,daytime,straightandflat,motorcycle,untarred,weekend,other,noshoulder,nomedian,signage,hitobjectoffrd,hospitalized
2015,notatjunction,urban,nighttime,straightandflat,motorcycle,untarred,weekend,other,noshoulder,nomedian,signage,hitobjectoffrd,hospitalized
2015,notatjunction,village,daytime,straightandflat,motorcycle,untarred,weekend,other,noshoulder,nomedian,signage,hitobjectoffrd,hospitalized
2015,notatjunction,urban,nighttime,straightandflat,motorcycle,untarred,weekend,other,noshoulder,nomedian,signage,hitobjectoffrd,hospitalized
2015,notatjunction,village,daytime,straightandflat,motorcycle,untarred,weekend,other,noshoulder,nomedian,signage,hitobjectoffrd,hospitalized
2015,notatjunction,urban,nighttime,straightandflat,motorcycle,untarred,weekend,other,noshoulder,nomedian,signage,hitobjectoffrd,hospitalized
2015,notatjunction,village,daytime,straightandflat,motorcycle,untarred,weekend,other,noshoulder,nomedian,signage,hitobjectoffrd,hospitalized
2015,notatjunction,urban,nighttime,straightandflat,motorcycle,untarred,weekend,other,noshoulder,nomedian,signage,hitobjectoffrd,hospitalized
2015,notatjunction,village,daytime,straightandflat,motorcycle,tarredwithpotholes,weekday,clear,good,nomedian,signage,other,hospitalized
2015,notatjunction,urban,nighttime,straightandflat,motorcycle,tarredwithpotholes,weekday,clear,good,nomedian,signage,other,hospitalized
2015,notatjunction,village,daytime,straightandflat,motorcycle,tarredwithpotholes,weekday,clear,good,nomedian,signage,other,hospitalized
2015,notatjunction,urban,nighttime,straightandflat,motorcycle,tarredwithpotholes,weekday,clear,good,nomedian,signage,other,hospitalized
2015,notatjunction,village,daytime,straightandflat,motorcycle,tarredwithpotholes,weekday,clear,good,nomedian,signage,other,hospitalized
2015,notatjunction,urban,nighttime,straightandflat,motorcycle,tarredwithpotholes,weekday,clear,good,nomedian,signage,other,hospitalized
2015,notatjunction,village,daytime,straightandflat,motorcycle,tarredwithpotholes,weekday,clear,good,nomedian,signage,other,hospitalized
2015,notatjunction,urban,nighttime,straightandflat,motorcycle,tarredwithpotholes,weekday,clear,good,nomedian,signage,other,hospitalized
2015,notatjunction,village,daytime,straightandflat,motorcycle,tarredwithpotholes,weekday,clear,good,nomedian,signage,other,hospitalized
2015,notatjunction,urban,nighttime,straightandflat,motorcycle,tarredwithpotholes,weekday,clear,good,nomedian,signage,other,hospitalized
2015,notatjunction,village,daytime,straightandflat,motorcycle,tarredwithpotholes,weekday,clear,good,nomedian,signage,other,hospitalized
2015,notatjunction,urban,nighttime,straightandflat,motorcycle,tarredwithpotholes,weekday,clear,good,nomedian,signage,other,hospitalized
2015,notatjunction,village,daytime,straightandflat,motorcycle,tarredwithpotholes,weekday,clear,good,nomedian,signage,other,hospitalized
2015,notatjunction,urban,nighttime,straightandflat,motorcycle,tarredwithpotholes,weekday,clear,good,nomedian,signage,other,hospitalized
2015,notatjunction,village,daytime,straightandflat,motorcycle,tarredwithpotholes,weekday,clear,good,nomedian,signage,other,hospitalized
2015,notatjunction,urban,nighttime,straightandflat,motorcycle,tarredwithpotholes,weekday,clear,good,nomedian,signage,other,hospitalized
2015,notatjunction,village,daytime,straightandflat,motorcycle,tarredwithpotholes,weekday,clear,good,nomedian,signage,other,hospitalized
2015,notatjunction,urban,nighttime,straightandflat,motorcycle,tarredwithpotholes,weekday,clear,good,nomedian,signage,other,hospitalized
2015,notatjunction,village,daytime,straightandflat,motorcycle,tarredwithpotholes,weekday,clear,good,nomedian,signage,other,hospitalized
2015,notatjunction,urban,nighttime,straightandflat,motorcycle,tarredwithpotholes,weekday,clear,good,nomedian,signage,other,hospitalized
2015,notatjunction,village,daytime,straightandflat,motorcycle,tarredwithpotholes,weekday,clear,good,nomedian,signage,other,hospitalized
2015,notatjunction,urban,nighttime,straightandflat,motorcycle,tarredwithpotholes,weekday,clear,good,nomedian,signage,other,hospitalized
2015,notatjunction,village,daytime,straightandflat,motorcycle,tarredwithpotholes,weekday,clear,good,nomedian,signage,other,hospitalized
2015,notatjunction,urban,nighttime,straightandflat,motorcycle,tarredwithpotholes,weekday,clear,good,nomedian,signage,other,hospitalized
2015,notatjunction,village,daytime,straightandflat,motorcycle,tarredwithpotholes,weekday,clear,good,nomedian,signage,other,hospitalized
2015,notatjunction,urban,nighttime,straightandflat,motorcycle,tarredwithpotholes,weekday,clear,good,nomedian,signage,other,hospitalized
2015,notatjunction,village,daytime,straightandflat,motorcycle,tarredwithpotholes,weekday,clear,good,nomedian,signage,other,hospitalized
2015,notatjunction,urban,nighttime,straightandflat,motorcycle,tarredwithpotholes,weekday,clear,good,nomedian,signage,other,hospitalized
2015,notatjunction,village,daytime,straightandflat,motorcycle,tarredwithpotholes,weekday,clear,good,nomedian,signage,other,hospitalized
2015,notatjunction,urban,nighttime,straightandflat,motorcycle,tarredwithpotholes,weekday,clear,good,nomedian,signage,other,hospitalized
2015,notatjunction,village,daytime,straightandflat,motorcycle,tarredwithpotholes,weekday,clear,good,nomedian,signage,other,hospitalized
2015,notatjunction,urban,nighttime,straightandflat,motorcycle,tarredwithpotholes,weekday,clear,good,nomedian,signage,other,hospitalized
2015,notatjunction,village,daytime,straightandflat,motorcycle,tarredwithpotholes,weekday,clear,good,nomedian,signage,other,hospitalized
2015,notatjunction,urban,nighttime,straightandflat,motorcycle,tarredwithpotholes,weekday,clear,good,nomedian,signage,other,hospitalized
2015,notatjunction,village,daytime,straightandflat,motorcycle,tarredwithpotholes,weekday,clear,good,nomedian,signage,other,hospitalized
2015,notatjunction,urban,nighttime,straightandflat,motorcycle,tarredwithpotholes,weekday,clear,good,nomedian,signage,other,hospitalized
2015,notatjunction,village,daytime,straightandflat,motorcycle,tarredwithpotholes,weekday,clear,good,nomedian,signage,other,hospitalized
2015,notatjunction,urban,nighttime,straightandflat,motorcycle,tarredwithpotholes,weekday,clear,good,nomedian,signage,other,hospitalized
2015,notatjunction,village,daytime,straightandflat,motorcycle,tarredwithpotholes,weekday,clear,good,nomedian,signage,other,hospitalized
2015,notatjunction,urban,nighttime,straightandflat,motorcycle,tarredwithpotholes,weekday,clear,good,nomedian,signage,other,hospitalized
2015,notatjunction,village,daytime,straightandflat,motorcycle,tarredwithpotholes,weekday,clear,good,nomedian,signage,other,hospitalized
2015,notatjunction,urban,nighttime,straightandflat,motorcycle,tarredwithpotholes,weekday,clear,good,nomedian,signage,other,hospitalized
2015,notatjunction,village,daytime,straightandflat,motorcycle,tarredwithpotholes,weekday,clear,good,nomedian,signage,other,hospitalized
2015,notatjunction,urban,nighttime,straightandflat,motorcycle,tarredwithpotholes,weekday,clear,good,nomedian,signage,other,hospitalized
2015,notatjunction,village,daytime,straightandflat,motorcycle,tarredwithpotholes,weekday,clear,good,nomedian,signage,other,hospitalized
2015,notatjunction,urban,nighttime,straightandflat,motorcycle,tarredwithpotholes,weekday,clear,good,nomedian,signage,other,hospitalized
2015,notatjunction,village,daytime,straightandflat,motorcycle,tarredwithpotholes,weekday,clear,good,nomedian,signage,other,hospitalized
2015,notatjunction,urban,nighttime,straightandflat,motorcycle,tarredandgood,weekday,clear,poor,nomedian,signage,animal,hospitalized
2015,notatjunction,village,daytime,straightandflat,motorcycle,tarredandgood,weekday,clear,poor,nomedian,signage,animal,hospitalized
2015,notatjunction,urban,nighttime,straightandflat,motorcycle,tarredandgood,weekday,clear,poor,nomedian,signage,animal,hospitalized
2015,notatjunction,village,daytime,straightandflat,motorcycle,tarredandgood,weekday,clear,poor,nomedian,signage,animal,hospitalized
2015,notatjunction,urban,nighttime,straightandflat,motorcycle,tarredandgood,weekday,clear,poor,nomedian,signage,animal,hospitalized
2015,notatjunction,village,daytime,straightandflat,motorcycle,tarredandgood,weekday,clear,poor,nomedian,signage,animal,hospitalized
2015,notatjunction,urban,nighttime,straightandflat,motorcycle,tarredandgood,weekday,clear,poor,nomedian,signage,animal,hospitalized
2015,notatjunction,village,daytime,straightandflat,motorcycle,tarredandgood,weekday,clear,poor,nomedian,signage,animal,hospitalized
2015,notatjunction,urban,nighttime,straightandflat,motorcycle,tarredandgood,weekday,clear,poor,nomedian,signage,animal,hospitalized
2015,notatjunction,village,daytime,straightandflat,motorcycle,tarredandgood,weekday,clear,poor,nomedian,signage,animal,hospitalized
2015,notatjunction,urban,nighttime,straightandflat,motorcycle,tarredandgood,weekday,clear,poor,nomedian,signage,animal,hospitalized
2015,notatjunction,village,daytime,straightandflat,motorcycle,tarredandgood,weekday,clear,poor,nomedian,signage,animal,hospitalized
2015,notatjunction,urban,nighttime,straightandflat,motorcycle,tarredandgood,weekday,clear,poor,nomedian,signage,animal,hospitalized
2015,notatjunction,village,daytime,straightandflat,motorcycle,tarredandgood,weekday,clear,poor,nomedian,signage,animal,hospitalized
2015,notatjunction,urban,nighttime,straightandflat,motorcycle,tarredandgood,weekday,clear,poor,nomedian,signage,animal,hospitalized
2015,notatjunction,village,daytime,straightandflat,motorcycle,tarredandgood,weekday,clear,poor,nomedian,signage,animal,hospitalized
2015,notatjunction,urban,nighttime,straightandflat,motorcycle,tarredandgood,weekday,clear,poor,nomedian,signage,animal,hospitalized
2015,notatjunction,village,daytime,straightandflat,motorcycle,tarredandgood,weekday,clear,poor,nomedian,signage,animal,hospitalized
2015,notatjunction,urban,nighttime,straightandflat,motorcycle,tarredandgood,weekday,clear,poor,nomedian,signage,animal,hospitalized
2015,notatjunction,village,daytime,straightandflat,motorcycle,tarredandgood,weekday,clear,poor,nomedian,signage,animal,hospitalized
2015,notatjunction,urban,nighttime,straightandflat,motorcycle,tarredandgood,weekday,clear,poor,nomedian,signage,animal,hospitalized
2015,notatjunction,village,daytime,straightandflat,motorcycle,tarredandgood,weekday,clear,poor,nomedian,signage,animal,hospitalized
2015,notatjunction,urban,nighttime,straightandflat,motorcycle,tarredandgood,weekday,clear,poor,nomedian,signage,animal,hospitalized
2015,notatjunction,village,daytime,straightandflat,motorcycle,tarredandgood,weekday,clear,poor,nomedian,signage,animal,hospitalized
2015,notatjunction,urban,nighttime,straightandflat,motorcycle,tarredandgood,weekday,clear,poor,nomedian,signage,animal,hospitalized
2015,notatjunction,village,daytime,straightandflat,motorcycle,tarredandgood,weekday,clear,poor,nomedian,signage,animal,hospitalized
2015,notatjunction,urban,nighttime,straightandflat,motorcycle,tarredandgood,weekday,clear,poor,nomedian,signage,animal,hospitalized
2015,notatjunction,village,daytime,straightandflat,motorcycle,tarredwithpotholes,weekend,clear,noshoulder,nomedian,none,headon,hospitalized
2015,notatjunction,urban,nighttime,straightandflat,motorcycle,tarredwithpotholes,weekend,clear,noshoulder,nomedian,none,headon,hospitalized
2015,notatjunction,village,daytime,straightandflat,motorcycle,tarredwithpotholes,weekend,clear,noshoulder,nomedian,none,headon,hospitalized
2015,notatjunction,urban,nighttime,straightandflat,motorcycle,tarredwithpotholes,weekend,clear,noshoulder,nomedian,none,headon,hospitalized
2015,notatjunction,village,daytime,straightandflat,motorcycle,tarredwithpotholes,weekend,clear,noshoulder,nomedian,none,headon,hospitalized
2015,notatjunction,urban,nighttime,straightandflat,motorcycle,tarredwithpotholes,weekend,clear,noshoulder,nomedian,none,headon,hospitalized
2015,notatjunction,village,daytime,straightandflat,motorcycle,tarredwithpotholes,weekend,clear,noshoulder,nomedian,none,headon,hospitalized
2015,notatjunction,urban,nighttime,straightandflat,motorcycle,tarredwithpotholes,weekend,clear,noshoulder,nomedian,none,headon,hospitalized
2015,notatjunction,village,daytime,straightandflat,motorcycle,tarredwithpotholes,weekend,clear,noshoulder,nomedian,none,headon,hospitalized
2015,notatjunction,urban,nighttime,straightandflat,motorcycle,tarredwithpotholes,weekend,clear,noshoulder,nomedian,none,headon,hospitalized
2015,notatjunction,village,daytime,straightandflat,motorcycle,tarredwithpotholes,weekend,clear,noshoulder,nomedian,none,headon,hospitalized
2015,notatjunction,urban,nighttime,straightandflat,motorcycle,tarredwithpotholes,weekend,clear,noshoulder,nomedian,none,headon,hospitalized
2015,notatjunction,village,daytime,straightandflat,motorcycle,tarredwithpotholes,weekend,clear,noshoulder,nomedian,none,headon,hospitalized
2015,notatjunction,urban,nighttime,straightandflat,motorcycle,tarredwithpotholes,weekend,clear,noshoulder,nomedian,none,headon,hospitalized
2015,notatjunction,village,daytime,straightandflat,motorcycle,tarredwithpotholes,weekend,clear,noshoulder,nomedian,none,headon,hospitalized
2015,notatjunction,urban,nighttime,straightandflat,motorcycle,tarredwithpotholes,weekend,clear,noshoulder,nomedian,none,headon,hospitalized
2015,notatjunction,village,daytime,straightandflat,motorcycle,tarredwithpotholes,weekend,clear,noshoulder,nomedian,none,headon,hospitalized
2015,notatjunction,urban,nighttime,straightandflat,motorcycle,tarredwithpotholes,weekend,clear,noshoulder,nomedian,none,headon,hospitalized
2015,notatjunction,village,daytime,straightandflat,motorcycle,tarredwithpotholes,weekend,clear,noshoulder,nomedian,none,headon,hospitalized
2015,notatjunction,urban,nighttime,straightandflat,motorcycle,tarredwithpotholes,weekend,clear,noshoulder,nomedian,none,headon,hospitalized
2015,notatjunction,village,daytime,straightandflat,motorcycle,tarredwithpotholes,weekend,clear,noshoulder,nomedian,none,headon,hospitalized
2015,notatjunction,urban,nighttime,straightandflat,motorcycle,tarredwithpotholes,weekend,clear,noshoulder,nomedian,none,headon,hospitalized
2015,notatjunction,village,daytime,straightandflat,motorcycle,tarredwithpotholes,weekend,clear,noshoulder,nomedian,none,headon,hospitalized
2015,notatjunction,urban,nighttime,straightandflat,motorcycle,tarredwithpotholes,weekend,clear,noshoulder,nomedian,none,headon,hospitalized
2015,notatjunction,village,daytime,straightandflat,motorcycle,tarredwithpotholes,weekend,clear,noshoulder,nomedian,none,headon,hospitalized
2015,notatjunction,urban,nighttime,straightandflat,motorcycle,tarredwithpotholes,weekend,clear,noshoulder,nomedian,none,headon,hospitalized
2015,notatjunction,village,daytime,straightandflat,pickup,tarredwithpotholes,weekend,clear,noshoulder,nomedian,none,headon,hospitalized
2015,notatjunction,urban,nighttime,straightandflat,pickup,tarredwithpotholes,weekend,clear,noshoulder,nomedian,none,headon,hospitalized
2015,notatjunction,village,daytime,straightandflat,pickup,tarredwithpotholes,weekend,clear,noshoulder,nomedian,none,headon,hospitalized
2015,notatjunction,urban,nighttime,straightandflat,pickup,tarredwithpotholes,weekend,clear,noshoulder,nomedian,none,headon,hospitalized
2015,notatjunction,village,daytime,straightandflat,pickup,tarredwithpotholes,weekend,clear,noshoulder,nomedian,none,headon,hospitalized
2015,notatjunction,urban,nighttime,straightandflat,pickup,tarredwithpotholes,weekend,clear,noshoulder,nomedian,none,headon,hospitalized
2015,notatjunction,village,daytime,straightandflat,pickup,tarredwithpotholes,weekend,clear,noshoulder,nomedian,none,headon,hospitalized
2015,notatjunction,urban,nighttime,straightandflat,pickup,tarredwithpotholes,weekend,clear,noshoulder,nomedian,none,headon,hospitalized
2015,notatjunction,village,daytime,straightandflat,pickup,tarredwithpotholes,weekend,clear,noshoulder,nomedian,none,headon,hospitalized
2015,notatjunction,urban,nighttime,straightandflat,pickup,tarredwithpotholes,weekend,clear,noshoulder,nomedian,none,headon,hospitalized
2015,notatjunction,village,daytime,straightandflat,pickup,tarredwithpotholes,weekend,clear,noshoulder,nomedian,none,headon,hospitalized
2015,notatjunction,urban,nighttime,straightandflat,pickup,tarredwithpotholes,weekend,clear,noshoulder,nomedian,none,headon,hospitalized
2015,notatjunction,village,daytime,straightandflat,pickup,tarredwithpotholes,weekend,clear,noshoulder,nomedian,none,headon,hospitalized
2015,notatjunction,urban,nighttime,straightandflat,pickup,tarredwithpotholes,weekend,clear,noshoulder,nomedian,none,headon,hospitalized
2015,notatjunction,village,daytime,straightandflat,pickup,tarredwithpotholes,weekend,clear,noshoulder,nomedian,none,headon,hospitalized
2015,notatjunction,urban,nighttime,straightandflat,pickup,tarredwithpotholes,weekend,clear,noshoulder,nomedian,none,headon,hospitalized
2015,notatjunction,village,daytime,straightandflat,pickup,tarredwithpotholes,weekend,clear,noshoulder,nomedian,none,headon,hospitalized
2015,notatjunction,urban,nighttime,straightandflat,pickup,tarredwithpotholes,weekend,clear,noshoulder,nomedian,none,headon,hospitalized
2015,notatjunction,village,daytime,straightandflat,pickup,tarredwithpotholes,weekend,clear,noshoulder,nomedian,none,headon,hospitalized
2015,notatjunction,urban,nighttime,straightandflat,pickup,tarredwithpotholes,weekend,clear,noshoulder,nomedian,none,headon,hospitalized
2015,notatjunction,village,daytime,straightandflat,pickup,tarredwithpotholes,weekend,clear,noshoulder,nomedian,none,headon,hospitalized
2015,notatjunction,urban,nighttime,straightandflat,pickup,tarredwithpotholes,weekend,clear,noshoulder,nomedian,none,headon,hospitalized
2015,notatjunction,village,daytime,straightandflat,pickup,tarredwithpotholes,weekend,clear,noshoulder,nomedian,none,headon,hospitalized
2015,notatjunction,urban,nighttime,straightandflat,pickup,tarredwithpotholes,weekend,clear,noshoulder,nomedian,none,headon,hospitalized
2015,notatjunction,village,daytime,straightandflat,pickup,tarredwithpotholes,weekend,clear,noshoulder,nomedian,none,headon,hospitalized
2015,notatjunction,urban,nighttime,straightandflat,pickup,tarredwithpotholes,weekend,clear,noshoulder,nomedian,none,headon,hospitalized
2015,notatjunction,village,daytime,straightandflat,pickup,tarredwithpotholes,weekend,clear,noshoulder,nomedian,none,headon,hospitalized
2015,notatjunction,urban,nighttime,straightandflat,pickup,tarredwithpotholes,weekend,clear,noshoulder,nomedian,none,headon,hospitalized
2015,notatjunction,village,daytime,straightandflat,pickup,tarredwithpotholes,weekend,clear,noshoulder,nomedian,none,headon,hospitalized
2015,notatjunction,urban,nighttime,straightandflat,pickup,tarredwithpotholes,weekend,clear,noshoulder,nomedian,none,headon,hospitalized
2015,notatjunction,village,daytime,straightandflat,pickup,tarredwithpotholes,weekend,clear,noshoulder,nomedian,none,headon,hospitalized
2015,notatjunction,urban,nighttime,straightandflat,pickup,tarredwithpotholes,weekend,clear,noshoulder,nomedian,none,headon,hospitalized
2015,notatjunction,village,daytime,straightandflat,pickup,tarredwithpotholes,weekend,clear,noshoulder,nomedian,none,headon,hospitalized
2015,notatjunction,urban,nighttime,straightandflat,pickup,tarredwithpotholes,weekend,clear,noshoulder,nomedian,none,headon,hospitalized
2015,notatjunction,village,daytime,straightandflat,pickup,tarredwithpotholes,weekend,clear,noshoulder,nomedian,none,headon,hospitalized
2015,notatjunction,urban,nighttime,straightandflat,pickup,tarredwithpotholes,weekend,clear,noshoulder,nomedian,none,headon,hospitalized
2015,notatjunction,village,daytime,straightandflat,pickup,untarred,weekday,clear,noshoulder,nomedian,signage,ranoffroad,hospitalized
2015,notatjunction,urban,nighttime,straightandflat,pickup,untarred,weekday,clear,noshoulder,nomedian,signage,ranoffroad,hospitalized
2015,notatjunction,village,daytime,straightandflat,pickup,untarred,weekday,clear,noshoulder,nomedian,signage,ranoffroad,hospitalized
2015,notatjunction,urban,nighttime,straightandflat,pickup,untarred,weekday,clear,noshoulder,nomedian,signage,ranoffroad,hospitalized
2015,notatjunction,village,daytime,straightandflat,pickup,untarred,weekday,clear,noshoulder,nomedian,signage,ranoffroad,hospitalized
2015,notatjunction,urban,nighttime,straightandflat,pickup,untarred,weekday,clear,noshoulder,nomedian,signage,ranoffroad,hospitalized
2015,notatjunction,village,daytime,straightandflat,pickup,untarred,weekday,clear,noshoulder,nomedian,signage,ranoffroad,hospitalized
2015,notatjunction,urban,nighttime,straightandflat,pickup,untarred,weekday,clear,noshoulder,nomedian,signage,ranoffroad,hospitalized
2015,notatjunction,village,daytime,straightandflat,pickup,untarred,weekday,clear,noshoulder,nomedian,signage,ranoffroad,hospitalized
2015,notatjunction,urban,nighttime,straightandflat,pickup,untarred,weekday,clear,noshoulder,nomedian,signage,ranoffroad,hospitalized
2015,notatjunction,village,daytime,straightandflat,pickup,untarred,weekday,clear,noshoulder,nomedian,signage,ranoffroad,hospitalized
2015,notatjunction,urban,nighttime,straightandflat,pickup,untarred,weekday,clear,noshoulder,nomedian,signage,ranoffroad,hospitalized
2015,notatjunction,village,daytime,straightandflat,pickup,untarred,weekday,clear,noshoulder,nomedian,signage,ranoffroad,hospitalized
2015,notatjunction,urban,nighttime,straightandflat,pickup,untarred,weekday,clear,noshoulder,nomedian,signage,ranoffroad,hospitalized
2015,notatjunction,village,daytime,straightandflat,bicycle,untarred,weekday,clear,noshoulder,nomedian,signage,ranoffroad,hospitalized
2015,notatjunction,urban,nighttime,straightandflat,bicycle,untarred,weekday,clear,noshoulder,nomedian,signage,ranoffroad,hospitalized
2015,notatjunction,village,daytime,straightandflat,bicycle,untarred,weekday,clear,noshoulder,nomedian,signage,ranoffroad,hospitalized
2015,notatjunction,urban,nighttime,straightandflat,bicycle,untarred,weekday,clear,noshoulder,nomedian,signage,ranoffroad,hospitalized
2015,notatjunction,village,daytime,straightandflat,bicycle,untarred,weekday,clear,noshoulder,nomedian,signage,ranoffroad,hospitalized
2015,notatjunction,urban,nighttime,straightandflat,bicycle,untarred,weekday,clear,noshoulder,nomedian,signage,ranoffroad,hospitalized
2015,notatjunction,village,daytime,straightandflat,bicycle,untarred,weekday,clear,noshoulder,nomedian,signage,ranoffroad,hospitalized
2015,notatjunction,urban,nighttime,straightandflat,bicycle,untarred,weekday,clear,noshoulder,nomedian,signage,ranoffroad,hospitalized
2015,notatjunction,village,daytime,straightandflat,bicycle,untarred,weekday,clear,noshoulder,nomedian,signage,ranoffroad,hospitalized
2015,notatjunction,urban,nighttime,straightandflat,bicycle,untarred,weekday,clear,noshoulder,nomedian,signage,ranoffroad,hospitalized
2015,notatjunction,village,daytime,straightandflat,bicycle,untarred,weekday,clear,noshoulder,nomedian,signage,ranoffroad,hospitalized
2015,notatjunction,urban,nighttime,straightandflat,bicycle,untarred,weekday,clear,noshoulder,nomedian,signage,ranoffroad,hospitalized
2015,notatjunction,village,daytime,straightandflat,bicycle,untarred,weekday,clear,noshoulder,nomedian,signage,ranoffroad,hospitalized
2015,notatjunction,urban,nighttime,straightandflat,bicycle,untarred,weekday,clear,noshoulder,nomedian,signage,ranoffroad,hospitalized
2015,notatjunction,village,daytime,straightandflat,other,untarred,weekday,clear,noshoulder,nomedian,signage,ranoffroad,hospitalized
2015,notatjunction,urban,nighttime,straightandflat,other,untarred,weekday,clear,noshoulder,nomedian,signage,ranoffroad,hospitalized
2015,notatjunction,village,daytime,straightandflat,other,untarred,weekday,clear,noshoulder,nomedian,signage,ranoffroad,hospitalized
2015,notatjunction,urban,nighttime,straightandflat,other,untarred,weekday,clear,noshoulder,nomedian,signage,ranoffroad,hospitalized
